primary_employer_name,alias_name,alias_type,usage_count
UNITED CONSTRUCTION MANAGEMENT CORP,UNITED ENGINEERING & CONSTRUCTION MANAGEMENT,TRADE_NAME_DBA,4
ESK GROUP INC,TECHNOVA GLOBAL,TRADE_NAME_DBA,4
LAW OFFICES OF METIN SERBEST PLLC,LAW OFFICES OF METIN SERBEST,TRADE_NAME_DBA,4
"F. SCHUMACHER & CO, LLC",F. SCHUMACHER & CO,TRADE_NAME_DBA,4
KEY ELEMENT NEWPORT LLC,KEY ELEMENT LEARNING,TRADE_NAME_DBA,4
"AEROSPACE TESTING, ENGINEERING AND CERTIFICATION, INC",AEROTEC,TRADE_NAME_DBA,4
"ST. BERNARDS HOSPITAL, INC",ST. BERNARDS MEDICAL CENTER,TRADE_NAME_DBA,4
PWRQ HOLDINGS LLC,PWRQ LLC,TRADE_NAME_DBA,4
SUPPLYHOUSE LLC,SUPPLYHOUSE.COM,TRADE_NAME_DBA,4
"E-EMPHASYS TECHNOLOGIES, INC","VITALEDGE TECHNOLOGIES, INC",TRADE_NAME_DBA,4
RBC TECHNOLOGY SOLUTIONS LLC,DOJAU MEDICAL SERVICES LLC,TRADE_NAME_DBA,4
"THE PREDICTIVE INDEX, LLC",THE PREDICTIVE INDEX,TRADE_NAME_DBA,4
"ASSOCIATION ANALYTICS, INC",ASSOCIATION ANALYTICS,TRADE_NAME_DBA,4
KISHIMOTO.GORDON.DALAYA PC,KGD ARCHITECTURE,TRADE_NAME_DBA,4
"PRIME HEALTHCARE ANAHEIM, LLC",WEST ANAHEIM MEDICAL CENTER,TRADE_NAME_DBA,4
INTERNATIONAL SOLUTION SOURCES INC,INTERSOURCES INC,TRADE_NAME_DBA,4
"NINO FINANCE, INC",COINTRACKER,TRADE_NAME_DBA,4
"EPIC PT, HEALTH & PERFORMANCE, LLC",EPIC PHYSICAL THERAPY,TRADE_NAME_DBA,4
CLOUD PRINTING CORP,KEPLER MISSION DESIGN GROUP,TRADE_NAME_DBA,4
"SCHRODINGER, INC",SCHRODINGER,TRADE_NAME_DBA,4
DENTAL EXPERTS LLC,DENTAL DREAMS LLC,TRADE_NAME_DBA,4
MOREFUN LLC,MOREFUN,TRADE_NAME_DBA,4
MAGNA STEYR USA INC,D/B/A MAGNA STEYR COMPLETE VEHICLES MESA,TRADE_NAME_DBA,4
"WEST PHYSICS CONSULTING, LLC",WEST PHYSICS,TRADE_NAME_DBA,4
"LWH ENTERPRISES, INC",AIM TARGETED INTELLIGENCE,TRADE_NAME_DBA,4
LONE TREE ANIMAL HOSPITAL INC,LONE TREE ANIMAL CARE,TRADE_NAME_DBA,4
"CARBON, INC","CARBON3D, INC",TRADE_NAME_DBA,4
ASSOCIATED BANC-CORP,ASSOCIATED BANK,TRADE_NAME_DBA,4
IMPERIAL BAG & PAPER CO LLC,IMPERIAL DADE,TRADE_NAME_DBA,4
"HW MANAGEMENT, INC",ZONDA HOME,TRADE_NAME_DBA,4
"CIRBY HOLDINGS, LLC",MOUNTAIN VIEW HEALTHCARE CENTER,TRADE_NAME_DBA,4
"HUBOT, INC","TRI-PAC, INC",TRADE_NAME_DBA,4
"NOVOZYMES NORTH AMERICA, INC",NOVONESIS,TRADE_NAME_DBA,4
THE CLIFTON SPRINGS SANITARIUM COMPANY,CLIFTON SPRINGS HOSPITAL & CLINIC,TRADE_NAME_DBA,4
"THE OMNI GROUP, LLC",OGX CONSULTING,TRADE_NAME_DBA,4
MG LLC,TRANZACT,TRADE_NAME_DBA,4
UBERTEJAS LLC,BIZCLOUD EXPERTS,TRADE_NAME_DBA,4
CW PROFESSIONAL SERVICES LLC,ENCORA DIGITAL,TRADE_NAME_DBA,4
"EWORKPLACE MANUFACTURING, INC",BATCHMASTER SOFTWARE,TRADE_NAME_DBA,4
"TERABASE ENERGY, INC",TERABASE,TRADE_NAME_DBA,4
"SOFT COMPUTER CONSULTANTS, INC",SCC SOFT COMPUTER,TRADE_NAME_DBA,4
"REPAIRIFY, INC",DBA ASTECH,TRADE_NAME_DBA,4
MANACH LLC,LACH HOMECARE SERVICES,TRADE_NAME_DBA,4
NOLAN COUNTY HOSPITAL DISTRICT,ROLLING PLAINS MEMORIAL HOSPITAL,TRADE_NAME_DBA,4
"JAKKS PACIFIC, INC",JAKKS PACIFIC,TRADE_NAME_DBA,4
"AUTOMANN, INC",AUTOMANN USA,TRADE_NAME_DBA,4
"NEWS CORPORATE SERVICES, INC",NEWS CORP,TRADE_NAME_DBA,4
"CZV, INC",CZINGER VEHICLES,TRADE_NAME_DBA,4
"COGENT HEALTHCARE OF NORTH CAROLINA, P.C.",SOUND PHYSICIANS OF NORTH CAROLINA III,TRADE_NAME_DBA,4
CAMP4 THERAPEUTICS CORPORATION,CAMP4 THERAPEUTICS,TRADE_NAME_DBA,4
MINNESOTA STATE COLLEGES AND UNIVERSITIES,SAINT PAUL COLLEGE,TRADE_NAME_DBA,4
"BRACCO AMT, INC","ACIST MEDICAL SYSTEMS, INC",TRADE_NAME_DBA,4
THE BOARD OF DIRECTORS OF WITTENBERG COLLEGE,WITTENBERG UNIVERSITY,TRADE_NAME_DBA,4
"CARVART SOLUTIONS, INC",RG GLASS CREATIONS,TRADE_NAME_DBA,4
CONGRUEX GROUP LLC,CONGRUEX,TRADE_NAME_DBA,4
"IPG HEALTH, LLC",SOLVE(D),TRADE_NAME_DBA,4
"DANIEL L. SUN, INC",SUN-NET INC,TRADE_NAME_DBA,4
"FIRST STREET TECHNOLOGY US, LLC","FKA: RISK FACTOR, LLC",TRADE_NAME_DBA,4
JONES DAY,340319085,TRADE_NAME_DBA,4
SQUIRE PATTON BOGGS (US) LLP,SQUIRE PATTON BOGGS,TRADE_NAME_DBA,4
ENCORE MEDICAL LP,DJO SURGICAL,TRADE_NAME_DBA,4
"POPLI ARCHITECTURE & ENGINEERING & LS, DPC",POPLI DESIGN GROUP,TRADE_NAME_DBA,4
"CURRIER, MCCABE & ASSOCIATES, INC",CMA CONSULTING SERVICES,TRADE_NAME_DBA,4
"CLARKWESTERN DIETRICH BUILDING SYSTEMS, LLC",DBA CLARKDIETRICH,TRADE_NAME_DBA,4
"COMPULINK MANAGEMENT CENTER, INC",LASERFICHE,TRADE_NAME_DBA,4
"KENTUCKIANA CURB COMPANY, INC",KCC MANUFACTURING,TRADE_NAME_DBA,4
MEDICAL EDUCATION ASSISTANCE CORPORATION,ETSU PHYSICIANS & ASSOCIATES,TRADE_NAME_DBA,4
GANNECT ELECTRONICS LIMITED COMPANY,GANNECT,TRADE_NAME_DBA,4
A-MAX INSURANCE SERVICES INC,A-MAX AUTO INSURANCE,TRADE_NAME_DBA,4
"INTERNATIONAL AMERICAN EDUCATION FEDERATION, INC","INTERNATIONAL LEADERSHIP TEXAS, IL TEXAS",TRADE_NAME_DBA,4
HRCS LLC,N / A,TRADE_NAME_DBA,4
HYUNDAI AMERICA TECHNICAL CENTER INC,HATCI,TRADE_NAME_DBA,4
"R&D CIRCUITS, INC","R&D ALTANOVA, INC",TRADE_NAME_DBA,4
OPENDOOR LABS INC,OPENDOOR,TRADE_NAME_DBA,4
ALLIANZ GLOBAL RISKS US INSURANCE COMPANY (AGR US),ALLIANZ COMMERCIAL,TRADE_NAME_DBA,4
"ASSURANCEAMERICA MANAGING GENERAL AGENCY, LLC",ASSURANCEAMERICA,TRADE_NAME_DBA,4
GOODRICH CORPORATION,COLLINS AEROSPACE,TRADE_NAME_DBA,4
JAMES MADISON UNIVERSITY,JAMES MADISON UNIV,TRADE_NAME_DBA,4
CLAIRE WEISZ ARCHITECTS LLP,WXY ARCHITECTURE + URBAN DESIGN,TRADE_NAME_DBA,4
PT BANK RAKYAT INDONESIA NY AGENCY,BRINYA,TRADE_NAME_DBA,4
"ACUSHNET RUBBER COMPANY, INC",PRECIX,TRADE_NAME_DBA,4
SSOE INC,SSOE GROUP,TRADE_NAME_DBA,4
DOYLE CONSTRUCTION COMPANY,DOYLE CONSTRUCTION,TRADE_NAME_DBA,4
"JACOB EMRANI, A PROFESSIONAL CORPORATION",LAW OFFICES OF JACOB EMRANI,TRADE_NAME_DBA,4
"WIDENER-BURROWS & ASSOCIATES, INC",WBA RESEARCH,TRADE_NAME_DBA,4
COWAY USA INC,COWAY,TRADE_NAME_DBA,4
NUTRACEUTICAL CORPORATION,BETTER BEING CO,TRADE_NAME_DBA,4
CLEVELAND CLINIC AKRON GENERAL MEDICAL CENTER,CLEVELAND CLINIC AKRON GENERAL,TRADE_NAME_DBA,4
"MINO LAW GROUP, A PROFESSIONAL CORPORATION",MINO LAW GROUP,TRADE_NAME_DBA,4
KLICKITAT COUNTY PUBLIC HOSPITAL DISTRICT 1,KLICKITAT VALLEY HEALTH,TRADE_NAME_DBA,4
ADVENTIST HEALTH SYSTEM/SUNBELT INC,ADVENTHEALTH WINTER PARK,TRADE_NAME_DBA,4
"WEAVER AND TIDWELL, L.L.P.",WEAVER,TRADE_NAME_DBA,4
THE MENTAL HEALTH ASSOCIATION OF NEW YORK CITY,VIBRANT EMOTIONAL HEALTH,TRADE_NAME_DBA,4
NOKIA OF AMERICA CORPORATION,NOT APPLICABLE,TRADE_NAME_DBA,4
"STATESERV MEDICAL, LLC",DRAGONFLY HEALTH,TRADE_NAME_DBA,4
THE HERTZ CORPORATION,HERTZ,TRADE_NAME_DBA,4
PHARMACY DOCTORS ENTERPRISES INC,ZION CLINIC PHARMACY,TRADE_NAME_DBA,4
"JOY GLOBAL SURFACE MINING, INC",KOMATSU MINING CORP,TRADE_NAME_DBA,4
DOWNTOWN PHYSICIANS MEDICAL PLLC,DOWNTOWN PAIN PHYSICIANS,TRADE_NAME_DBA,4
"CORE BTS, INC",NRI NORTH AMERICA,TRADE_NAME_DBA,4
REFINITIV US LLC,LSEG DATA & ANALYTICS,TRADE_NAME_DBA,4
TELEGUAM HOLDINGS LLC,DBA GTA,TRADE_NAME_DBA,4
GRACO INC,GRACO,TRADE_NAME_DBA,3
"SENSUAL, INC",IHL GROUP,TRADE_NAME_DBA,3
"INTERLUDE US, INC",DBA: EKO,TRADE_NAME_DBA,3
"CP&Y, INC",STV INFRASTRUCTURE,TRADE_NAME_DBA,3
"FIDELITY SERVICE COMPANY, INC",FIDELITY INVESTMENTS,TRADE_NAME_DBA,3
INCLOUD LLC,ONTRA,TRADE_NAME_DBA,3
GRANT COUNTY PUBLIC HOSPITAL DISTRICT NO. 1,SAMARITAN HEALTHCARE,TRADE_NAME_DBA,3
NEXTIER COMPLETION SOLUTIONS INC,"C&J SPEC-RENT SERVICES, INC",TRADE_NAME_DBA,3
"TREMONT ROAD DENTAL SUPER, PC",SPENCER DENTAL & BRACES,TRADE_NAME_DBA,3
"HEARST BUSINESS PUBLISHING, INC",MOTOR INFORMATION SYSTEMS,TRADE_NAME_DBA,3
ESB TECHNOLOGIES CORPORATION,ESB TECHNOLOGIES,TRADE_NAME_DBA,3
VUEDATA LLC,VUE DATA LLC,TRADE_NAME_DBA,3
"SUNSET PARK HEALTH COUNCIL, INC",FAMILY HEALTH CENTERS AT NYU LANGONE,TRADE_NAME_DBA,3
CARSON TAHOE PHYSICIANS CLINICS,CARSON TAHOE MEDICAL GROUP,TRADE_NAME_DBA,3
"CARCO GROUP, INC","CISIVE, FORMERLY CARCO GROUP, INC D/B/A EVERIFILE",TRADE_NAME_DBA,3
"PITT COUNTY MEMORIAL HOSPITAL, INC",D/B/A ECU HEALTH MEDICAL CENTER A/K/A ECU HEALTH,TRADE_NAME_DBA,3
ALEGENT HEALTH - IMMANUEL MEDICAL CENTER,CHI HEALTH IMMANUEL,TRADE_NAME_DBA,3
UNIV OF WI SYSTEM ADMIN,C/O INTERNATIONAL FACULTY AND STAFF SERVICES,TRADE_NAME_DBA,3
HHA ASSOCIATES LLC,HHA HOSPITAL MEDICINE,TRADE_NAME_DBA,3
HAP CAPITAL ADVISORS LLC,HAP CAPITAL,TRADE_NAME_DBA,3
STEEPCONSULT INC,ARRAYO,TRADE_NAME_DBA,3
FAMILY HEALTH INTERNATIONAL,FHI 360,TRADE_NAME_DBA,3
"KESSLER INSTITUTE FOR REHABILITATION, INC",KESSLER REHABILITATION CENTER,TRADE_NAME_DBA,3
MERCY MEDICAL CENTER,CHI ST. ALEXIUS HEALTH WILLISTON MEDICAL CENTER,TRADE_NAME_DBA,3
"SEVEN SEAS TECHNOLOGIES, INC",S2TECH,TRADE_NAME_DBA,3
MEGHAZ INC,83-4143251,TRADE_NAME_DBA,3
INTERNATIONAL LEADERSHIP OF TEXAS,IL TEXAS,TRADE_NAME_DBA,3
"CHANNEL FUSION, INC",CHANNEL FUSION,TRADE_NAME_DBA,3
"COMMUNITY FOUNDATION OF NORTHWEST INDIANA, INC",POWERS HEALTH,TRADE_NAME_DBA,3
"DIGITAL INTELLIGENCE SYSTEMS, LLC",DEXIAN DISYS,TRADE_NAME_DBA,3
OAKES COMMUNITY HOSPITAL,CHI OAKES HOSPITAL,TRADE_NAME_DBA,3
"GRID DYNAMICS HOLDINGS, INC",GRID DYNAMICS,TRADE_NAME_DBA,3
LABYRINTH SOLUTIONS LLC,INVENIOLSI,TRADE_NAME_DBA,3
"TEXTILES FROM EUROPE, INC",VICTORIA CLASSICS,TRADE_NAME_DBA,3
DISTRICT OF COLUMBIA HEALTH BENEFIT EXCHANGE AUTHORITY,DCHBX,TRADE_NAME_DBA,3
SCOTT & WHITE HEALTH PLAN,BAYLOR SCOTT & WHITE HEALTH PLAN,TRADE_NAME_DBA,3
"SUPERIOR INFORMATION TECHNOLOGIES, LLC",ANANTICS,TRADE_NAME_DBA,3
"FLORIDA HOSPITAL WATERMAN, INC",ADVENTHEALTH WATERMAN,TRADE_NAME_DBA,3
ARYA GLOBAL INC,THOUGHTHEADS,TRADE_NAME_DBA,3
"SOLAR SERVICE EXPERTS, LLC",SPRUCE POWER,TRADE_NAME_DBA,3
BALDYVIEW ANIMAL HOSPITAL CORP INC,BALDY VIEW ANIMAL HOSPITAL,TRADE_NAME_DBA,3
"HIAWATHA HOSPITAL ASSOCIATION, INC",AMBERWELL HIAWATHA,TRADE_NAME_DBA,3
"DSSV, INC",DBA BRIGHTWHEEL,TRADE_NAME_DBA,3
"CHAKMAS, INC",MEDPHARMA IT SOLUTIONS,TRADE_NAME_DBA,3
FIDELITY WORKPLACE INVESTING LLC,FIDELITY INVESTMENTS,TRADE_NAME_DBA,3
"ONUR ULGEN, INC",PRODUCTION MODELING CORP,TRADE_NAME_DBA,3
RESPONSIVE TECHNOLOGIES INC,RESPONSIVE TECHNOLOGIES,TRADE_NAME_DBA,3
"SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT, INC",SPARTANBURG REGIONAL HEALTHCARE SYSTEM,TRADE_NAME_DBA,3
INOVA HEALTH CARE SERVICES,INOVA FAIRFAX MEDICAL CAMPUS,TRADE_NAME_DBA,3
"PMR ILLINOIS HOLDING, LLC",JENCARE SENIOR MEDICAL CENTER,TRADE_NAME_DBA,3
FINPAL SERVICES INC,FINSTACKK,TRADE_NAME_DBA,3
TERRELL COUNTY CHARTER SCHOOL SYSTEM,761 1ST AVE,TRADE_NAME_DBA,3
"FLETCHER HOSPITAL, INC",ADVENTHEALTH HENDERSONVILLE,TRADE_NAME_DBA,3
INTSTRUX LLC,PIXACORE,TRADE_NAME_DBA,3
SAINT FRANCIS MEDICAL CENTER,CHI HEALTH ST. FRANCIS,TRADE_NAME_DBA,3
MORTGAGE INDUSTRY ADVISORY CORPORATION,MIAC ANALYTICS,TRADE_NAME_DBA,3
"H2 HOLDCO, INC",H2 HEALTH,TRADE_NAME_DBA,3
NETWORKING TECHNOLOGY INC,DBA RXNT,TRADE_NAME_DBA,3
MORGAN COUNTY GEORGIA HOSPITAL AUTHORITY,MORGAN MEDICAL CENTER,TRADE_NAME_DBA,3
"TROVE INFORMATION TECHNOLOGIES, INC",DBA PAVE,TRADE_NAME_DBA,3
SYNOVUS FINANCIAL CORP,SYNOVUS BANK,TRADE_NAME_DBA,3
"INTERVET, INC",MERCK ANIMAL HEALTH,TRADE_NAME_DBA,3
"RETAIL SERVICES AND SYSTEMS, INC (DBA TOTAL WINE & MORE)",TOTAL WINE & MORE,TRADE_NAME_DBA,3
"LEX CELL-TX, LLC",INTAC SOLUTION,TRADE_NAME_DBA,3
"HSA LOUISIANA PHYSICIAN GROUP, INC",GLENWOOD REGIONAL MEDICAL CENTER,TRADE_NAME_DBA,3
TRUSPER INC,MUSELY,TRADE_NAME_DBA,3
"REWARDSTYLE, INC",DBA LTK,TRADE_NAME_DBA,3
MERCY HEALTH SERVICES-IOWA CORP,MERCYONE NORTH IOWA MEDICAL CENTER,TRADE_NAME_DBA,3
LINCOLN MEMORIAL UNIVERSITY,NOT APPLICABLE,TRADE_NAME_DBA,3
CONCEPT SCHOOLS NFP,HORIZON SCIENCE ACADEMY MCKINLEY PARK CHARTER SCHOOL,TRADE_NAME_DBA,3
STATE UNIVERSITY OF NEW YORK - MARITIME COLLEGE,SUNY MARITIME COLLEGE,TRADE_NAME_DBA,3
"MAGNA SEATING OF AMERICA, INC",MAGNA SEATING SOUTH CAROLINA,TRADE_NAME_DBA,3
"THE INDIANA CLINIC SUPPORT SERVICES, LLC",IU HEALTH PHYSICIANS SUPPORT SERVICES,TRADE_NAME_DBA,3
E LENDING LLC,EVEREST CAPITALS,TRADE_NAME_DBA,3
TAYLOR COUNTY BOARD OF EDUCATION,TAYLOR COUNTY SCHOOLS,TRADE_NAME_DBA,3
APT HOLDINGS LLC,APT HOLDINGS LLC D/B/A ALLIANCE PHYSICAL THERAPY AND ACTIVE PHYSICAL THERAPY,TRADE_NAME_DBA,3
"TRENDLY, INC",REBAG,TRADE_NAME_DBA,3
"DIGITAL INTELLIGENCE SYSTEMS, LLC (DISYS)",DEXIAN DISYS,TRADE_NAME_DBA,3
THE CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,D/B/A ATRIUM HEALTH,TRADE_NAME_DBA,3
"LIFE TIME, INC",LIFE TIME,TRADE_NAME_DBA,3
"AUGUSTA SPORTSWEAR, INC",MOMENTEC BRANDS,TRADE_NAME_DBA,3
UNIVERSITY OF ALASKA,UNIVERSITY OF ALASKA ANCHORAGE,TRADE_NAME_DBA,3
"ADVENTIST HEALTH SYSTEM/SUNBELT, INC",ADVENTHEALTH ALTAMONTE SPRINGS,TRADE_NAME_DBA,3
SISTEMA UNIVERSITARIO ANA G MENDEZ,UNIVERSIDAD ANA G MENDEZ,TRADE_NAME_DBA,3
SKT TECHNOLOGIES INC,WONDERS/TARRO,TRADE_NAME_DBA,3
"DOMINION ENERGY SERVICES, INC",DOMINION ENERGY SERVICES,TRADE_NAME_DBA,3
STANDING ROCK - ROCK CREEK SCHOOL,ROCK CREEK GRANT SCHOOL,TRADE_NAME_DBA,3
STARTECH NETWORKS INC,NOT APPLICABLE,TRADE_NAME_DBA,3
GWINNETT COUNTY BOARD OF EDUCATION,GWINNETT COUNTY PUBLIC SCHOOLS,TRADE_NAME_DBA,3
"PHAEDON, LLC",PHAEDON,TRADE_NAME_DBA,3
"PROSPECT CT MEDICAL FOUNDATION, INC",ALLIANCE MEDICAL GROUP,TRADE_NAME_DBA,3
"INTERVIEWSTREET, INC",HACKERRANK,TRADE_NAME_DBA,3
HCO OUTDOOR PRODUCTS LLC,SPARTAN CAMERA,TRADE_NAME_DBA,3
PT NETWORK LLC,PIVOT PHYSICAL THERAPY,TRADE_NAME_DBA,3
THE DANVILLE GROUP,ROOTSTOCK SOFTWARE,TRADE_NAME_DBA,3
SPLASHTOP INC,NOT APPLICABLE,TRADE_NAME_DBA,3
"SHORELINE LABS, INC",NIGHTFALL,TRADE_NAME_DBA,3
UNIVERSITY OF UTAH,UNIVERSITY OF UTAH OFFICE OF GENERAL COUNSEL,TRADE_NAME_DBA,3
GEORGE'S THERAPY TEAM LLC,ABSOLUTE THERAPY SOLUTIONS,TRADE_NAME_DBA,3
"SOLSTICE CONSULTING, LLC",KIN & CARTA,TRADE_NAME_DBA,3
DAYTON OSTEOPATHIC HOSPITAL,KETTERING HEALTH DAYTON,TRADE_NAME_DBA,3
WISHEK HOSPITAL CLINIC ASSOCIATION,SOUTH CENTRAL HEALTH,TRADE_NAME_DBA,3
"NORTHEAST MONTANA HEALTH SERVICES, INC",TRINITY HOSPITAL,TRADE_NAME_DBA,3
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER EL PASO,TEXAS TECH SYSTEM,TRADE_NAME_DBA,3
IT CATS LLC DBA,INFOWAY SOFTWARE,TRADE_NAME_DBA,3
M2 RESOURCES INC,BLUESTAR TECHNOLOGY SOLUTIONS,TRADE_NAME_DBA,3
CHOICE FINANCIAL GROUP,CHOICE BANK,TRADE_NAME_DBA,3
ACEPOINT MEDICAL SERVICES LLC,ACEPOINT HEALTHCARE,TRADE_NAME_DBA,3
DIGIDOC INCORPORATED,PUBLIC SECTOR SOLUTIONS GROUP (PS2G) & DOCUMENTS MANAGERS,TRADE_NAME_DBA,3
UNIVERSITY OF HOUSTON SYSTEM,UNIVERSITY OF HOUSTON - VICTORIA,TRADE_NAME_DBA,3
"JAG-ONE PHYSICAL THERAPY, LLC",JAG PHYSICAL THERAPY,TRADE_NAME_DBA,3
MAK LOGISTICS,MIKOB SERVICES,TRADE_NAME_DBA,3
FOX REHAB PT FL LLC,FOX REHABILITATION,TRADE_NAME_DBA,3
"MEMORIAL HOSPITAL WEST VOLUSIA, INC",ADVENTHEALTH DELAND,TRADE_NAME_DBA,3
LUTHERAN UNIVERSITY ASSOCIATION INC,VALPARAISO UNIVERSITY,TRADE_NAME_DBA,3
"NANOSOFT TECHNOLOGIES, INC",NANOTECH SYSTEMS,TRADE_NAME_DBA,3
IMMERSION 5 LLC,L' ACADEMY,TRADE_NAME_DBA,3
"ADVENTIST HEALTH SYSTEM/SUNBELT, INC",ADVENTHEALTH EAST ORLANDO,TRADE_NAME_DBA,3
"COMPREHENSIVE LOGISTICS CO, LLC","COMPREHENSIVE LOGISTICS CO, INC",TRADE_NAME_DBA,3
"ALT ALLIANCE, INC",ALT ALLY,TRADE_NAME_DBA,3
NIKE IHM INC,AIR MANUFACTURING INNOVATION,TRADE_NAME_DBA,3
"VITUITY-FLORIDA, PLLC",VITUITY,TRADE_NAME_DBA,3
"SURE TECH SERVICES, INC",NOT APPLICABLE,TRADE_NAME_DBA,3
VERTEX CONSULTING INC,VERTEX GROUP,TRADE_NAME_DBA,3
"ZEALTH, INC",NOTABLE HEALTH,TRADE_NAME_DBA,3
AVANTI CORPORATION,DBA AVANTI,TRADE_NAME_DBA,3
"REAL ESTATE EQUITY EXCHANGE, INC",UNISON,TRADE_NAME_DBA,3
GRAPHIC CONTROLS ACQUISITION CORP,NISSHA MEDICAL TECHNOLOGIES,TRADE_NAME_DBA,3
"ASH STEVENS, LLC",PIRAMAL PHARMA SOLUTIONS,TRADE_NAME_DBA,3
ZOOLOGICAL SOCIETY OF SAN DIEGO,SAN DIEGO ZOO WILDLIFE ALLIANCE,TRADE_NAME_DBA,3
SADUPTECH INC,N / A,TRADE_NAME_DBA,3
AC HORN MANUFACTURING - A DIVISION OF PROBAT,A.C. HORN MANUFACTURING,TRADE_NAME_DBA,3
STATE OF OREGON,OREGON HEALTH AUTHORITY - OREGON STATE HOSPITAL,TRADE_NAME_DBA,3
"PERFECT SENSE, INC",BRIGHTSPOT,TRADE_NAME_DBA,3
PUBLIC UTILITY DISTRICT NO. 1 OF SNOHOMISH COUNTY,SNOHOMISH COUNTY PUBLIC UTILITY DISTRICT,TRADE_NAME_DBA,3
NORTHWEST NATURAL GAS COMPANY,NW NATURAL,TRADE_NAME_DBA,3
"THE MEDICAL CENTER, INC",PIEDMONT COLUMBUS REGIONAL MIDTOWN,TRADE_NAME_DBA,3
"TIFT REGIONAL HEALTH SYSTEM, INC",TIFT REGIONAL MEDICAL CENTER,TRADE_NAME_DBA,3
READING HOSPITAL,TOWER HEALTH,TRADE_NAME_DBA,3
CODEX CORP,GUARDIAN RFID,TRADE_NAME_DBA,3
GLENWOOD VILLAGE CARE CENTER INC,GLENWOOD RETIREMENT VILLAGE,TRADE_NAME_DBA,3
NINEDOT HOLDINGS INC,NINEDOT,TRADE_NAME_DBA,3
"CEDAR CARES, INC",CEDAR,TRADE_NAME_DBA,3
"JK MOVING & STORAGE, INC",JK MOVING SERVICES,TRADE_NAME_DBA,3
"CALHOUN LIBERTY HOSPITAL ASSOCIATION, INC",CALHOUN LIBERTY HOSPITAL,TRADE_NAME_DBA,3
BLOSSOM SOLUTIONS INC,BLOSSOM,TRADE_NAME_DBA,3
"STAFF AUG, LLC",IDMEXPRESS,TRADE_NAME_DBA,3
SRI VARADAVINAYAKA INC,"INNOVANT TECH, INC",TRADE_NAME_DBA,3
"PAYNEARME, INC","FKA HANDLE FINANCIAL, INC",TRADE_NAME_DBA,3
ABBOTT DIABETES CARE SALES CORPORATION,AN ABBOTT LABORATORIES COMPANY,TRADE_NAME_DBA,3
"TOYOTA MATERIAL HANDLING NORTHWEST, INC",TOYOTA LIFT NORTHWEST,TRADE_NAME_DBA,3
DIVINE EXPRESS AUTO SHIPPING,DIVINE TRAVEL AND TOUR,TRADE_NAME_DBA,3
"PATTONAIR USA, INC",INCORA,TRADE_NAME_DBA,3
"AGC FLAT GLASS NORTH AMERICA, INC",AGC AUTOMOTIVE AMERICAS CO,TRADE_NAME_DBA,3
"SCHOENECKERS, INC",BI WORLDWIDE,TRADE_NAME_DBA,3
"LINGRAPHICARE AMERICA, INC",LINGRAPHICA,TRADE_NAME_DBA,3
LIFE CHANGE RX LLC,LIFE CHANGE PHARMACY 1,TRADE_NAME_DBA,3
"WINNIE COMMUNITY HOSPITAL, LLC",RICELAND MEDICAL CENTER,TRADE_NAME_DBA,3
GILMAN MONTESSORI ACADEMIC LLC,GILMAN MONTESSORI ACADEMY,TRADE_NAME_DBA,3
"BOOMERANG COMMERCE, INC",COMMERCEIQ,TRADE_NAME_DBA,3
KEEFE MEMORIAL HEALTH SERVICE DISTRICT,KEEFE MEMORIAL HOSPITAL,TRADE_NAME_DBA,3
FIRST COMMONWEALTH DENTAL LLC,MALDEN COSMETIC DENTISTRY & IMPLANTS,TRADE_NAME_DBA,3
ONYXMP GROWTHCO INC,RUGIET HEALTH,TRADE_NAME_DBA,3
IGM SURFACES LLC,IGM CORP,TRADE_NAME_DBA,3
WASHINGTON UNIVERSITY OF SCIENCE AND TECHNOLOGY LLC,WASHINGTON UNIVERSITY OF SCIENCE & TECHNOLOGY (WUST),TRADE_NAME_DBA,3
"ASTUTE, INC",ATHINGZ,TRADE_NAME_DBA,3
"STERLING MEDICAL DEVICES, LLC",VANTAGE MEDTECH,TRADE_NAME_DBA,3
"STAYNTOUCH, INC",STAYNTOUCH,TRADE_NAME_DBA,3
INDIANA MATH AND SCIENCE ACADEMY-NORTH INDIANAPOLIS,IMSA-NORTH,TRADE_NAME_DBA,3
AMERICAN ONCOLOGIC HOSPITAL,FOX CHASE CANCER CENTER,TRADE_NAME_DBA,3
MAMIDIS INC,PROAXIS CONSULTING,TRADE_NAME_DBA,3
"ST. CATHERINE HOSPITAL, INC",POWERS HEALTH,TRADE_NAME_DBA,3
STANFORD NEW YORK LLC,HOTEL STANFORD,TRADE_NAME_DBA,3
SIRRUS SOFTWARE SERVICES INC,CYNERZY SYSTEMS,TRADE_NAME_DBA,3
FINCO SERVICES INC,CURRENT,TRADE_NAME_DBA,3
"3DI, INC",3DI SYSTEMS,TRADE_NAME_DBA,3
STATE OF DELAWARE,COLONIAL SCHOOL DISTRICT,TRADE_NAME_DBA,3
RUSHIN INC,FLORIDA DRUG & LIQUOR,TRADE_NAME_DBA,3
